country,year,corruption_index,homicide_rate,GDP,total_fisheries_per_ton,total_military,population,unemployment_rate,totalgr,industryofgdp
SGP,2010,9.3,0.370285919,47236.96023,5230.87,147500,5076732,4.119999886,0.16358396,0.266366363
SGP,2011,9.2,0.303972156,53890.42873,5953.794,147600,5183688,3.890000105,0.166361763,0.252604464
SGP,2012,87,0.204861971,55546.48854,6201.33,147600,5312437,3.720000029,0.170632862,0.250227987
SGP,2013,86,0.311713153,56967.42579,7211.111,147600,5399162,3.859999895,0.168183781,0.23445223
SGP,2014,84,0.253364866,57562.53079,6695.323,147600,5469724,3.74000001,0.175272254,0.241695219
SGP,2015,85,0.250351252,55646.61875,8161.294,147600,5535002,3.789999962,0.175048656,0.242884244
SGP,2016,84,0.318379801,56828.29535,7346.361,147600,5607283,4.079999924,0.177897883,0.232949478
SGP,2017,84,0.192710565,60913.74533,NA,81000,5612253,4.199999809,0.194737684,0.233511926
SGP,2018,85,0.156317765,66188.7794,NA,NA,5638676,4.019000053,0.177604752,0.252596568
SGP,2019,85,NA,65233.28244,NA,NA,5703569,4.109000206,NA,0.244916097
SLB,1993,NA,NA,1210.36346,43633.04,NA,339504,2.051000118,0.368353068,NA
SLB,1994,NA,NA,1330.609562,47522.3,NA,349281,2.065999985,0.376707819,NA
SLB,1995,NA,NA,1445.481661,64194.4,NA,359281,2.069999933,0.304237867,NA
SLB,1996,NA,NA,1529.441335,52458.45,NA,369523,2.082000017,NA,NA
SLB,1997,NA,NA,1494.52894,61302.5,NA,379999,2.071000099,0.205923913,NA
SLB,1998,NA,NA,1206.0032,60739.59,NA,390693,2.066999912,0.225122669,NA
SLB,1999,NA,NA,1200.774161,54570.6,NA,401586,2.10800004,0.204476234,NA
SLB,2000,NA,NA,1054.388246,19579.33,NA,412660,2.09100008,0.186119711,NA
SLB,2001,NA,NA,944.6140341,24553.36,NA,423944,2.088000059,0.189431705,NA
SLB,2002,NA,NA,784.6498272,26258.54,NA,435432,2.134000063,0.131684982,NA
SLB,2003,NA,NA,744.3525546,37099.22,NA,447017,2.138999939,0.285502331,NA
SLB,2004,NA,4.36158404,818.0588673,36756.87,NA,458539,2.095999956,0.346563763,NA
SLB,2005,NA,5.532880205,880.8129914,32779.94,NA,469918,2.042000055,0.452164502,NA
SLB,2006,NA,4.780849994,949.3376001,40879.26,NA,481078,1.934999943,0.459135286,NA
SLB,2007,2.8,5.283124684,1048.650015,33016.78,NA,492132,1.847000003,0.526209167,NA
SLB,2008,2.9,3.774589464,1208.338618,28617.9,NA,503360,1.819000006,0.465308721,NA
SLB,2009,2.8,NA,1160.301648,32682.4,NA,515181,2.019999981,0.552232606,NA
SLB,2010,2.8,NA,1290.398786,44649.66,NA,527861,1.654999971,0.626615693,NA
SLB,2011,2.7,NA,1722.418121,45938.76,NA,541521,1.286000013,0.374419786,NA
SLB,2012,NA,NA,1913.232013,45884.47,NA,556064,0.967999995,0.378742094,NA
SLB,2013,NA,NA,1977.451405,48522.88,NA,571335,0.694000006,0.516215263,NA
SLB,2014,NA,NA,1996.781184,85898.71,NA,587079,0.67900002,0.478136972,NA
SLB,2015,NA,NA,1914.46793,85297.99,NA,603118,0.66900003,0.478758231,NA
SLB,2016,42,NA,1986.416236,77027.36,NA,619437,0.657999992,0.40416174,NA
SLB,2017,39,NA,2059.045424,NA,NA,636038,0.637000024,0.428570437,NA
SLB,2018,44,NA,2137.6907,NA,NA,652858,0.617999971,0.423257969,NA
SLB,2019,42,NA,2127.538508,NA,NA,669823,0.575999975,NA,NA
SLE,1993,NA,NA,177.597591,66303,5000,4328957,3.375,NA,0.311147579
SLE,1994,NA,NA,211.5924777,62464,5000,4309775,3.388000011,NA,0.383575526
SLE,1995,NA,NA,202.3158548,64895,7000,4303957,3.39199996,0.065016454,0.360669224
SLE,1996,NA,NA,218.3665864,67334,15000,4312666,3.403000116,0.080575575,0.363032055
SLE,1997,NA,NA,196.1151103,72658,15800,4335301,3.394000053,0.041060783,0.270943056
SLE,1998,NA,NA,153.458527,63095,5800,4381483,3.391000032,0.066670491,0.237526478
SLE,1999,NA,NA,150.0062901,59437,3800,4462378,3.427000046,0.085797094,0.243055418
SLE,2000,NA,NA,138.6986922,74760,3800,4584571,3.413000107,0.133043943,0.267592114
SLE,2001,NA,NA,229.3755148,75240,6000,4754072,3.411000013,0.13973558,0.079055076
SLE,2002,NA,NA,252.3962103,83020,13000,4965766,3.450999975,0.15203287,0.08806327
SLE,2003,2.2,NA,266.4471103,95956,13000,5201070,3.45600009,0.143504163,0.103422737
SLE,2004,2.3,2.061098694,266.5695675,132470,13000,5433991,3.420000076,0.157493502,0.117768709
SLE,2005,2.4,1.753569,292.3493252,143023,13000,5645624,3.493999958,0.130730548,0.11257305
SLE,2006,2.2,1.732644393,323.3891849,144176,11000,5829237,3.512000084,0.24197306,0.103675214
SLE,2007,2.1,2.237195852,360.3721418,139585,11000,5989633,3.539999962,0.330438125,0.09665327
SLE,2008,1.9,2.99987006,408.4807421,197632,11000,6133603,3.627000093,0.125024346,0.078342194
SLE,2009,2.2,2.518837477,391.2010053,199075,10500,6272734,3.970000029,0.150452066,0.065472134
SLE,2010,2.4,2.540667831,401.8350014,200075,10500,6415634,4.157000065,0.152209317,0.077813702
SLE,2011,2.5,2.849203396,448.3375255,202075,10500,6563240,4.293000221,0.169646313,0.078696297
SLE,2012,31,1.683404876,566.3786569,203575,10500,6712581,4.440999985,0.15174731,0.145343758
SLE,2013,30,NA,716.8353047,205075,10500,6863980,4.597000122,0.132661706,0.212285129
SLE,2014,31,NA,714.7007124,206552,8500,7017144,4.677999973,0.14037361,0.156140677
SLE,2015,29,1.728967838,588.2284527,202175,8500,7171914,4.637000084,0.161930752,0.045559257
SLE,2016,30,NA,501.4157129,202175,8500,7328838,4.586999893,0.148788148,0.056109343
SLE,2017,30,NA,499.3807078,NA,9000,7488431,4.5,0.146475047,0.05157286
SLE,2018,30,NA,533.9911843,NA,NA,7650154,4.416999817,0.157430371,0.052703898
SLE,2019,33,NA,504.4625434,NA,NA,7813215,4.427999973,NA,0.055993212
SLV,1993,NA,NA,1216.701063,13079,49000,5490477,9.93999958,0.102067365,0.262669864
SLV,1994,NA,137.9560569,1380.70763,14883,30000,5561919,7.679999828,0.114884751,0.261832538
SLV,1995,NA,141.7225805,1585.109459,15590,38500,5628600,7.650000095,0.117799821,0.254829453
SLV,1996,NA,119.3685069,1684.785985,14791,40400,5689938,7.679999828,0.110804298,0.254182556
SLV,1997,NA,114.3868877,1778.837576,12281,40400,5746284,7.980000019,0.109933487,0.252170325
SLV,1998,3.6,96.31299239,1886.35964,11377,36600,5797765,7.099999905,0.109800677,0.261831282
SLV,1999,NA,65.78458858,1930.623493,10194,36600,5844846,6.679999828,0.106594293,0.268741489
SLV,2000,4.1,60.30982026,2001.538009,9851,28800,5887936,6.960000038,0.1189563,0.268777211
SLV,2001,3.6,60.57026142,2072.299842,20004,28800,5927006,6.960000038,0.122054873,0.270779451
SLV,2002,3.4,47.55004873,2124.102889,36724,28800,5962136,5.730000019,0.136441883,0.272751358
SLV,2003,3.7,55.9886221,2209.496508,36615,27500,5994077,6.260000229,0.145167623,0.269525306
SLV,2004,4.2,64.69337218,2278.431843,44634,15000,6023797,6.050000191,0.141967213,0.256039214
SLV,2005,4.2,64.14277037,2428.569512,43317,16000,6052123,7.21999979,0.154483603,0.244712863
SLV,2006,4,64.59524344,2631.820415,46296,28000,6079399,6.570000172,0.16949375,0.244718613
SLV,2007,4,57.27331836,2786.157922,58398,33000,6105810,6.409999847,0.180907595,0.245218733
SLV,2008,3.9,51.84476188,2933.395675,57104,33000,6131764,5.880000114,0.190498694,0.258812947
SLV,2009,6.6,71.16318846,2858.47963,52779.71,32500,6157686,7.329999924,0.159186456,0.249700312
SLV,2009,3.4,71.16318846,2858.47963,52779.71,32500,6157686,7.329999924,0.159186456,0.249700312
SLV,2010,3.6,64.47411551,2983.242708,44082.93,32500,6183875,4.893000126,0.168310928,0.252758023
SLV,2011,3.4,70.38004743,3266.045875,59164.7,32300,6210568,4.296999931,0.188850818,0.261908401
SLV,2012,38,41.58436095,3428.384736,54736,32300,6237923,3.842999935,0.170256242,0.265911811
SLV,2013,38,40.10484393,3509.531493,55002,32300,6266070,3.693000078,0.179091447,0.261216308
SLV,2014,39,62.28630286,3589.042193,64874,41500,6295128,4.153999805,0.175167583,0.26013611
SLV,2015,39,105.2311885,3705.577946,57183.71,41500,6325124,3.997999907,0.174738328,0.252888869
SLV,2016,36,83.00639209,3805.993666,62039.68,41500,6356143,4.418000221,0.18151289,0.248348589
SLV,2017,33,61.70825739,3910.257193,NA,42000,6388122,4.385000229,0.190271126,0.251713826
SLV,2018,35,52.01892617,4067.659449,NA,NA,6420744,4.006000042,NA,0.255232527
SLV,2019,34,NA,4187.250031,NA,NA,6453553,4.110000134,NA,0.256318036
SMR,1993,NA,NA,NA,NA,NA,25209,NA,0.345494505,NA
SMR,1994,NA,NA,NA,NA,NA,25582,NA,0.340711462,NA
SMR,1995,NA,0,NA,NA,NA,25928,NA,0.300343643,NA
SMR,1996,NA,0,NA,NA,NA,26252,NA,0.301102362,NA
SMR,1997,NA,0,NA,NA,NA,26562,NA,0.240279395,NA
SMR,1998,NA,0,NA,NA,NA,26840,NA,0.263510638,NA
SMR,1999,NA,0,40858.30383,NA,NA,27145,NA,0.216138329,NA
SMR,2000,NA,0,36601.82755,NA,NA,27462,NA,0.217231897,NA
SMR,2001,NA,0,38739.1586,NA,NA,27812,NA,0.213017751,NA
SMR,2002,NA,3.549245785,41464.74643,NA,NA,28175,NA,0.226073579,NA
SMR,2003,NA,0,51268.33418,NA,NA,28562,NA,0.218391158,NA
SMR,2004,NA,0,59562.88874,NA,NA,28940,NA,0.237232061,NA
SMR,2005,NA,0,60900.54329,NA,NA,29324,NA,0.227478323,NA
SMR,2006,NA,0,64248.0507,NA,NA,29700,NA,0.231321945,NA
SMR,2007,NA,0,72709.79688,NA,NA,30063,NA,0.21961642,NA
SMR,2008,NA,0,78643.55065,NA,NA,30434,NA,0.22106758,NA
SMR,2009,NA,0,66722.69931,NA,NA,30816,NA,0.218383872,NA
SMR,2010,NA,0,60239.34071,NA,NA,31229,NA,0.206981691,NA
SMR,2011,NA,0,57286.655,NA,NA,31661,NA,0.216476068,NA
SMR,2012,NA,NA,49985.34957,NA,NA,32105,NA,0.238163185,NA
SMR,2013,NA,NA,51572.56817,NA,NA,32553,NA,0.217670303,NA
SMR,2014,NA,NA,50806.53438,NA,NA,32948,NA,0.248303571,NA
SMR,2015,NA,NA,42650.31726,NA,NA,33272,NA,0.22571275,NA
SMR,2016,NA,NA,43842.38552,NA,NA,33504,NA,0.220577383,NA
SMR,2017,NA,NA,45394.20103,NA,NA,33671,NA,0.221148623,NA
SMR,2018,NA,NA,48481.0133,NA,NA,33785,NA,0.220524017,NA
SMR,2019,NA,NA,NA,NA,NA,33860,NA,NA,NA
SMR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SOM,1993,NA,NA,NA,27750,NA,7315865,11.68700027,NA,NA
SOM,1994,NA,NA,NA,29850,NA,7372598,11.71500015,NA,NA
SOM,1995,NA,NA,NA,32400,225000,7491637,11.72200012,NA,NA
SOM,1996,NA,NA,NA,30200,225000,7682686,11.74499989,NA,NA
SOM,1997,NA,NA,NA,28000,225000,7936127,11.72399998,NA,NA
SOM,1998,NA,NA,NA,25800,225000,8235064,11.7159996,NA,NA
SOM,1999,NA,NA,NA,28650,50000,8553601,11.79300022,NA,NA
SOM,2000,NA,NA,NA,24150,50000,8872254,11.76200008,NA,NA
SOM,2001,NA,NA,NA,31900,NA,9186725,11.75699997,NA,NA
SOM,2002,NA,NA,NA,29000,NA,9501342,11.84200001,NA,NA
SOM,2003,NA,NA,NA,30000,NA,9815412,11.85000038,NA,NA
SOM,2004,NA,NA,NA,30000,NA,10130243,11.77099991,NA,NA
SOM,2005,2.1,NA,NA,25000,NA,10446863,11.67000008,NA,NA
SOM,2006,NA,NA,NA,30000,NA,10763905,11.45699978,NA,NA
SOM,2007,1.4,NA,NA,30000,NA,11080121,11.27299976,NA,NA
SOM,2008,1,NA,NA,30000,NA,11397188,11.21000004,NA,NA
SOM,2009,1.1,NA,NA,30000,2000,11717692,11.6239996,NA,NA
SOM,2010,1.1,NA,NA,30000,2000,12043883,11.72399998,NA,NA
SOM,2011,1,NA,NA,30000,3200,12376302,11.72799969,NA,NA
SOM,2012,8,NA,NA,30000,20000,12715510,11.74800014,NA,NA
SOM,2013,8,NA,NA,30000,11000,13063706,11.77499962,0.020702541,NA
SOM,2014,8,NA,NA,30000,17000,13423576,11.68500042,0.025394958,NA
SOM,2015,8,NA,NA,30000,19800,13797201,11.62300014,0.023105874,NA
SOM,2016,10,NA,NA,30000,19800,14185613,11.54599953,0.024843909,NA
SOM,2017,9,NA,NA,NA,20000,14589119,11.41100025,NA,NA
SOM,2018,10,NA,NA,NA,NA,15008154,11.27999973,NA,NA
SOM,2019,9,NA,NA,NA,NA,15442905,11.35099983,NA,NA
SRB,1993,NA,NA,NA,NA,100000,7699307,13.36600018,NA,NA
SRB,1994,NA,NA,NA,NA,130000,7734639,13.3920002,NA,NA
SRB,1995,NA,NA,2207.454303,NA,164500,7625357,13.39999962,NA,0.351021607
SRB,1996,NA,NA,2864.087172,NA,151900,7617794,13.19999981,NA,0.319173833
SRB,1997,NA,NA,3380.043643,NA,152200,7596501,13.80000019,NA,0.317598902
SRB,1998,NA,NA,2571.17271,NA,152200,7567745,13.69999981,NA,0.317860365
SRB,1999,NA,NA,2571.305177,NA,146700,7540401,13.69999981,NA,0.317565159
SRB,2000,NA,2.403133686,914.7855093,NA,135700,7516346,12.60000038,0.34614556,0.352930531
SRB,2001,NA,2.582148175,1727.281196,NA,198500,7503433,12.80000019,0.37254429,0.328838717
SRB,2002,NA,2.139846684,2283.846685,NA,124500,7496522,13.80000019,0.425667213,0.317265143
SRB,2003,2.3,1.894055164,3005.426352,NA,109200,7480591,15.19999981,0.390768424,0.300019851
SRB,2004,2.7,1.774384232,3502.803153,NA,110000,7463157,18.5,0.40897034,0.302819517
SRB,2005,2.8,1.598900479,3720.479155,NA,110000,7440769,20.85000038,0.39234372,0.29141125
SRB,2006,3,1.705679903,4382.617279,7645.05,24000,7411569,20.85000038,0.397746029,0.287369169
SRB,2007,3.4,1.878875387,5848.476405,9143.8,24000,7381579,18.05999947,0.41217238,0.282013025
SRB,2008,3.4,1.545235955,7101.040141,10686.72,24000,7350222,13.70499992,0.411415154,0.276082265
SRB,2009,3.5,1.70668246,6169.114195,11286.44,29125,7320807,16.1420002,0.392409522,0.249016435
SRB,2010,3.5,1.445848846,5735.422857,13002.33,29125,7291436,19.21800041,0.392703448,0.252868525
SRB,2011,3.3,1.506064251,6809.159804,13012.95,28150,7234099,22.9659996,0.377402064,0.26661108
SRB,2012,NA,1.241594628,6015.945228,12459.19,28150,7199077,24,0.383930962,0.270061198
SRB,2013,NA,1.592126017,6755.073511,10975.54,28150,7164132,22.15399933,0.35620693,0.268398081
SRB,2014,NA,1.348574624,6600.05665,10761.37,28150,7130576,19.22299957,0.373027605,0.252370961
SRB,2015,NA,1.171596403,5585.117808,10537,28150,7095383,17.65999985,0.378475153,0.25722765
SRB,2016,NA,1.389208426,5756.381194,8944.66,31850,7058322,15.25699997,NA,0.257243112
SRB,2017,41,1.064598115,6284.192804,NA,32000,7020858,13.47700024,NA,0.260893534
SRB,2018,39,1.226890579,7246.191986,NA,NA,6982604,12.7329998,0.414858436,0.254756803
SRB,2019,39,NA,7402.354559,NA,NA,6944975,12.68599987,NA,0.25648835
SSD,1993,NA,NA,NA,NA,NA,5185699,12.63300037,NA,NA
SSD,1994,NA,NA,NA,NA,NA,5111365,12.6619997,NA,NA
SSD,1995,NA,NA,NA,NA,NA,5118083,12.66899967,NA,NA
SSD,1996,NA,NA,NA,NA,NA,5221926,12.69299984,NA,NA
SSD,1997,NA,NA,NA,NA,NA,5411655,12.67199993,NA,NA
SSD,1998,NA,NA,NA,NA,NA,5661942,12.66399956,NA,NA
SSD,1999,NA,NA,NA,NA,NA,5933882,12.74300003,NA,NA
SSD,2000,NA,NA,NA,NA,NA,6199394,12.71199989,NA,NA
SSD,2001,NA,NA,NA,NA,NA,6447793,12.70699978,NA,NA
SSD,2002,NA,NA,NA,NA,NA,6688226,12.79399967,NA,NA
SSD,2003,NA,NA,NA,NA,NA,6935676,12.80300045,NA,NA
SSD,2004,NA,NA,NA,NA,NA,7213351,12.72299957,NA,NA
SSD,2005,NA,NA,NA,NA,NA,7535932,12.61900043,NA,NA
SSD,2006,NA,NA,NA,NA,NA,7907406,12.40200043,NA,NA
SSD,2007,NA,NA,NA,NA,NA,8315139,12.21399975,NA,NA
SSD,2008,NA,NA,1669.492414,NA,NA,8736939,12.14999962,NA,0.591868406
SSD,2009,NA,NA,1337.882084,NA,NA,9142259,12.57400036,NA,0.592778277
SSD,2010,NA,NA,1535.708184,NA,140000,9508364,12.67700005,NA,0.611436997
SSD,2011,NA,NA,1516.403915,NA,210000,9830698,12.68099976,0.232845245,0.612256432
SSD,2012,NA,13.9,1179.739828,37020,210000,10113647,12.70199966,0.122153022,0.511502922
SSD,2013,NA,NA,1779.469334,37020,185000,10355036,12.72999954,0.235865103,0.222248278
SSD,2014,15,NA,1322.820239,37020,185000,10554883,12.63799953,0.251346499,0.466994007
SSD,2015,15,NA,1119.651333,37020,185000,10715658,12.57499981,0.33457678,0.330945354
SSD,2016,11,NA,NA,35020,185000,10832512,12.49600029,0.623492299,NA
SSD,2017,12,NA,NA,NA,185000,10910759,12.35900021,0.389376997,NA
SSD,2018,13,NA,NA,NA,NA,10975920,12.22500038,0.333050018,NA
SSD,2019,12,NA,NA,NA,NA,11062113,12.24400043,NA,NA
STP,1993,NA,6.295940692,NA,2845,1000,127062,14.31799984,0.130438775,NA
STP,1994,NA,6.181138257,NA,4106,1000,129427,14.34700012,0.115549686,NA
STP,1995,NA,NA,NA,4300,1000,131678,14.35499954,0.173897805,NA
STP,1996,NA,NA,NA,4620,1000,133806,14.37800026,0.121656123,NA
STP,1997,NA,NA,NA,3546,1000,135832,14.35900021,0.205913123,NA
STP,1998,NA,NA,NA,3600,1000,137848,14.35299969,0.163006177,NA
STP,1999,NA,NA,NA,3650,1000,139959,14.4289999,0.264815603,NA
STP,2000,NA,NA,NA,3700,NA,142262,14.39999962,0.299485779,NA
STP,2001,NA,NA,524.6879948,3692,NA,144755,15.72999954,0.389560773,0.164711938
STP,2002,NA,NA,577.6401566,3820,NA,147447,17.62999916,0.332459769,0.14786689
STP,2003,NA,NA,678.6928396,4005,NA,150415,16.36000061,0.350059107,0.139339456
STP,2004,NA,NA,745.3154519,4141,NA,153737,16.12000084,0.356945884,0.130743399
STP,2005,NA,NA,866.5049956,4197,NA,157472,16.46999931,0.707198042,0.125742273
STP,2006,NA,2.47408397,883.0697315,4323,NA,161681,16.64999962,0.327390262,0.125490426
STP,2007,2.7,2.405335033,896.851612,4449,NA,166300,15.85000038,1.612085051,0.127873173
STP,2008,2.7,8.181297554,1098.768061,4575,NA,171120,15.21500015,0.443357224,0.152309674
STP,2009,2.8,2.842895888,1067.914125,4701,NA,175876,15.11499977,0.326841613,0.182935977
STP,2010,3,3.326458652,1094.710717,4827,NA,180371,14.65999985,0.399363317,0.170288547
STP,2011,3,3.251662412,1263.868022,6100,NA,184524,14.11200047,0.429331044,0.163223
STP,2012,42,NA,1340.527702,7400,NA,188404,13.59000015,0.355902183,0.155377404
STP,2013,42,NA,1577.018278,8700,NA,192087,13.61600018,0.348365286,0.154380575
STP,2014,42,NA,1782.798059,10000,NA,195727,13.53199959,0.251097972,0.166094534
STP,2015,42,NA,1595.864632,11448,NA,199432,13.47200012,0.279476604,0.150352851
STP,2016,46,NA,1710.130898,11750,NA,203227,13.39999962,0.281631593,0.154169154
STP,2017,46,NA,1811.012826,NA,NA,207089,13.27299976,0.249448124,0.151166776
STP,2018,46,NA,2001.136978,NA,NA,211028,13.14799976,0.236490374,0.147735735
STP,2019,46,NA,1994.906467,NA,NA,215056,13.36900043,NA,NA
SUR,1993,NA,NA,1001.716482,9580,2000,428030,15.64000034,0.1721,0.1614076
SUR,1994,NA,NA,1391.600964,14766,2000,435105,12.69999981,0.197211009,0.273035397
SUR,1995,NA,NA,1565.212023,14301,1800,441851,8.390000343,0.229704878,0.292243926
SUR,1996,NA,NA,1921.879712,16178,1800,448213,10.88000011,0.274235931,0.262603278
SUR,1997,NA,NA,2039.854809,16618,1800,454161,10.56000042,0.230394556,0.271663307
SUR,1998,NA,NA,2415.77884,21683,1800,459831,10.63000011,0.256208054,0.211583472
SUR,1999,NA,NA,1904.424719,24447,1800,465385,13.60000038,0.198037291,0.218868816
SUR,2000,NA,14.43908405,2012.260287,24583,2000,470949,12.68999958,0.19265233,0.248905012
SUR,2001,NA,16.57664917,1750.558371,28979,2000,476579,11.83899975,0.271314238,0.24768231
SUR,2002,NA,11.82013487,2267.721066,31127,2000,482235,11.10400009,0.202693498,0.286630219
SUR,2003,NA,12.29664425,2611.356086,35854,1800,487942,10.31900024,0.218690476,0.267990256
SUR,2004,4.3,9.317776698,3006.189322,33160,1000,493679,9.489999771,0.209813908,0.310288899
SUR,2005,3.2,13.81489245,3590.626616,29862,2000,499464,9.274999619,0.221568949,0.338436416
SUR,2006,3,12.27013291,5197.717047,32101,2000,505295,8.972000122,0.22250902,0.369830697
SUR,2007,3.5,8.803144092,5744.759727,31019.3,2000,511181,8.696000099,0.252096514,0.370673614
SUR,2008,3.6,8.315252494,6831.970411,24206.4,2000,517123,8.520000458,0.238590431,0.400701176
SUR,2009,3.7,NA,7408.389111,26184.16,1840,523111,8.720000267,0.250880805,0.342921602
SUR,2010,NA,NA,8255.796859,35156.1,1840,529131,7.150000095,0.226981072,0.351705161
SUR,2011,3,NA,8263.172923,35586,1840,535179,7.539999962,0.266394271,0.351093274
SUR,2012,37,NA,9201.008785,39338.2,1840,541245,8.100000381,0.257393209,0.352622612
SUR,2013,36,5.298787674,9402.233137,39447.7,1940,547291,6.599999905,0.258170897,0.322536953
SUR,2014,36,5.783710901,9472.0076,38510.82,1940,553273,6.940000057,0.241008442,0.300913612
SUR,2015,36,6.080810393,8561.974179,44827.17,1940,559143,7.21999979,0.225469218,0.25261356
SUR,2016,45,7.258140181,5539.068872,47115.1,1940,564888,7.169000149,0.186713996,0.292216122
SUR,2017,41,5.433820449,5626.795816,NA,2000,570496,7.080999851,0.230232667,0.336578466
SUR,2018,43,NA,6003.723066,NA,NA,575991,6.993999958,0.239254149,0.32511819
SUR,2019,44,NA,6854.906561,NA,NA,581372,7.334000111,NA,0.327366934
SVK,1993,NA,2.56208282,3102.296793,2773,33000,5325305,12.19999981,NA,NA
SVK,1994,NA,2.405417672,3771.359427,3488,47000,5346331,13.65400028,0.454711613,NA
SVK,1995,NA,2.381187133,4819.125555,3567,51000,5361999,13.10900021,0.447479561,0.277400136
SVK,1996,NA,2.451348167,5196.94038,2368,46600,5373361,11.3409996,0.433045236,0.285969126
SVK,1997,NA,2.596823491,5146.671078,2618,45150,5383291,11.89400005,0.42195076,0.270937681
SVK,1998,3.9,2.372455935,5538.616465,2009,48050,5390516,12.18700027,0.402779826,0.279728116
SVK,1999,NA,2.612219369,5643.675109,2268,47480,5396020,15.94699955,0.404588231,0.283665365
SVK,2000,3.5,2.389239753,5413.150621,2255,41200,5388720,19.06200027,0.398955945,0.294168545
SVK,2001,3.7,2.185187209,5717.21709,2530,37700,5378867,19.38199997,0.37926369,0.298464554
SVK,2002,3.7,2.240689288,6533.553213,2575,30900,5376912,18.72100067,0.369824009,0.292403327
SVK,2003,3.7,2.537110331,8712.698793,2527,22000,5373374,17.12000084,0.371053882,0.305821565
SVK,2004,4,2.000231879,10671.82186,2783,20000,5372280,18.59900093,0.354082248,0.320426493
SVK,2005,4.3,1.722553335,11685.75482,2648,20000,5372807,16.25600052,0.36833622,0.319269843
SVK,2006,4.7,1.518891491,13159.75944,2981,17000,5373054,13.37300014,0.351007037,0.342862428
SVK,2007,4.9,1.518886145,16085.61152,3193,17000,5374622,11.14299965,0.343126321,0.335447191
SVK,2008,5,1.592780777,18677.29271,2726,17000,5379233,9.508000374,0.34449739,0.330565541
SVK,2009,4.5,1.444137164,16531.67051,2595.9,16531,5386406,12.02499962,0.36229561,0.294367021
SVK,2010,4.3,1.517312255,16727.29133,2310.4,15799,5391428,14.37899971,0.343896963,0.3066822
SVK,2011,4,1.626938553,18338.36223,2769.5,15850,5398384,13.61699963,0.362387074,0.310737534
SVK,2012,46,1.163457678,17460.04681,3255.56,15850,5407579,13.9630003,0.35901503,0.311755328
SVK,2013,47,1.309547282,18236.98079,3092.2,15850,5413393,14.22099972,0.386235002,0.287777871
SVK,2014,50,1.270999584,18670.93017,3174.66,15850,5418649,13.18400002,0.392329452,0.307997172
SVK,2015,51,0.80947617,16309.07324,3279.63,15850,5423801,11.48099995,0.421597954,0.305144858
SVK,2016,51,1.047408848,16505.97505,4034.65,15850,5430798,9.670000076,0.392693919,0.292046081
SVK,2017,50,1.468454927,17554.30832,NA,16000,5439232,8.130999565,0.395118776,0.290140256
SVK,2018,50,1.136985269,19428.11621,NA,NA,5446771,6.535999775,0.406609052,0.293018048
SVK,2019,50,NA,19329.0968,NA,NA,5454073,5.56099987,NA,0.2887236
SVN,1993,NA,1.299636102,6656.933376,3002,12000,1991746,8.510000229,0.344874528,NA
SVN,1994,NA,2.054802072,7564.741184,3133,17000,1989443,8.239999771,0.373536627,NA
SVN,1995,NA,2.209804904,10730.45091,2956,12900,1989872,7.150000095,0.437301392,0.296081288
SVN,1996,NA,1.910911304,10815.11122,3236,14050,1988628,6.907999992,0.428018441,0.300670877
SVN,1997,NA,1.811359944,10454.96556,3284,14050,1985956,6.646999836,0.418399942,0.308279867
SVN,1998,NA,0.70444363,11175.7711,3137,14050,1981629,7.388999939,0.426554195,0.311816774
SVN,1999,NA,1.257782529,11452.78279,3233,14050,1983045,7.323999882,0.428053056,0.310160909
SVN,2000,5.5,1.81112939,10201.30354,3037,13500,1988925,6.918000221,0.42611945,0.304678711
SVN,2001,5.2,1.408835512,10479.75943,3089,12100,1992060,5.68200016,0.43066011,0.305505909
SVN,2002,6,1.811534949,11777.15551,2975,13500,1994530,5.921999931,0.435626566,0.299670592
SVN,2003,5.9,1.056415081,14849.03695,2635,11000,1995733,6.479000092,0.432866513,0.302466589
SVN,2004,6,1.35662985,17233.13856,2594,10000,1997012,6.012000084,0.434266324,0.302548723
SVN,2005,6.1,1.002516819,18098.90873,2573,12000,2000474,6.506000042,0.437499828,0.297904805
SVN,2006,6.4,0.599272782,19672.96549,2502.169,11000,2006868,5.949999809,0.431298379,0.30121919
SVN,2007,6.6,1.192767061,23787.64669,2464.454,12000,2018122,4.81799984,0.42201973,0.306536865
SVN,2008,6.7,0.4943034,27483.33695,2196.714,12000,2021316,4.370999813,0.424844961,0.297882594
SVN,2009,6.4,0.639195361,24694.23056,2341.859,12100,2039669,5.856999874,0.422723486,0.273738167
SVN,2010,6.4,0.734093659,23509.54339,1719.4,12100,2048583,7.236000061,0.434900176,0.265060871
SVN,2011,5.9,0.780001541,25095.13263,2287.209,12100,2052843,8.166000366,0.431384009,0.268088273
SVN,2012,61,0.680329629,22643.10025,1639.488,13550,2057159,8.840000153,0.442560064,0.27394588
SVN,2013,57,0.581643336,23496.60231,1625.916,13550,2059953,10.10200024,0.445738191,0.274889561
SVN,2014,58,0.773885991,24214.92207,1806.8,13550,2061980,9.668000221,0.443270181,0.281368442
SVN,2015,60,0.965624259,20881.76677,1950.592,13200,2063531,8.961999893,0.458625331,0.280267676
